ID,date,title,eventDesc,location,eventTime,category,link,emailId
534,"Thursday, February 19 2015",SUGAR PLUM TEA,Presented by DANCE ALIVE NATIONAL BALLET," Fackler Foyer East, Phillips Center
",4 p.m.,"Arts & Museums, UF Calendar",http://calendar.ufl.edu/event-archive/2014/december/sugar-plum-tea.php,csutherland@performingarts.ufl.edu
535,"Thursday, February 19 2015",MLK Celebration Keynote Address: Tessa Thompson,"Sponsored by Black Graduate Student Organization, UF Multicultural and Diversity Affairs, and the Bob Graham Center for Public Service"," University Auditorium
",6:30 - 7:30 p.m.,UF Calendar,http://calendar.ufl.edu/event-archive/2015/january/mlk-celebration-keynote-address-tessa-thompson-.php,kbaron76@ufl.edu
536,"Friday, February 20 2015",MLK Celebration Keynote Address: Tessa Thompson,"Sponsored by Black Graduate Student Organization, UF Multicultural and Diversity Affairs, and the Bob Graham Center for Public Service"," University Auditorium
",6:30 - 7:30 p.m.,UF Calendar,http://calendar.ufl.edu/event-archive/2015/january/mlk-celebration-keynote-address-tessa-thompson-.php,kbaron76@ufl.edu
537,9/5/2015 11:00 AM to 11/28/2015 7:00 PM,DU Tailgate,"Gators/ New Mexico game tailgate: Sept. 5th, 11AM-7PM -Alumni reunion/tailgate with games such as cornhole & ladderball, and BBQ Gators/ East Carolina game tailgate: Sept. 12th 11AM-7PM -Alumni reunion/tailgate with games such as cornhole & ladde...",Delta Upsilon fraternity,null,Social,https://ufl.collegiatelink.net/events/details/706326,null
538,9/5/2015 12:00 PM to 11/28/2015 3:00 PM,Lambda Chi Alpha Fall 2015 Tailgates,"New Mexico State 9/5 - Tailgate with Brothers and Alumni East Carolina 9/12 - Tailgate with Brothers and Alumni Tennessee 9/26 - Tailgate with Brothers, Alumni and possibly Sigma Kappa Ole Miss 10/3 - Tailgate with Brothers, Alumni, and Sigma Kap...",Lambda Chi Alpha,null,Social,https://ufl.collegiatelink.net/events/details/706441,null
539,9/8/2015 11:00 AM to 10/8/2015 2:00 PM,CBOB Tabling,Spreading the word about our organization,Turlington Plaza,null,Service,https://ufl.collegiatelink.net/events/details/665282,null
540,9/27/2015 9:00 AM to 6:00 PM,Battle Balls: A fight for the cure,"We are creating a service event called Battle Balls: A fight for the cure. This event will have participants play Bubble Soccer, where they will pay a fee to play soccer in giant bubbles. This fee will be donated to our philanthropy: The Juvenile Di...",Hume Field,null,Service,https://ufl.collegiatelink.net/events/details/723613,null
541,9/28/2015 8:00 AM to 3:00 PM,UF VOX Voices for Planned Parenthoof,We will be providing the students with safe sex supplies and answering any sexual health related questions.,Turlington Plaza,null,Social,https://ufl.collegiatelink.net/events/details/723594,null
542,9/28/2015 9:00 AM to 12:45 PM,SHPE UF: Turlington Tabling,Tabling for the Society of Hispanic Professional Engineers so students can learn about our organization and the Engineering Conference opportunies available!,Turlington,null,Learning,https://ufl.collegiatelink.net/events/details/738223,null
543,9/28/2015 10:00 AM to 2:00 PM,Tabling--College Dems,College Democrats will be tabling to engage in issue advocacy and to share information about our organization and ways to be involved both on campus and within the community.,Turlington Plaza,null,Social,https://ufl.collegiatelink.net/events/details/689030,null
544,9/28/2015 10:30 AM to 2:00 PM,Asian Kaleidoscope Month Tabling,"We will be tabling for Asian Kaleidoscope Month—a month-long celebration of the histories, cultures, and contributions of Asians and Asian Americans in the areas of the Arts and Sciences, Entertainment, Education, Politics, and Sports. Throughout th...",Turlington Plaza,null,Arts & Music,https://ufl.collegiatelink.net/events/details/699673,null
545,9/28/2015 10:30 AM to 2:30 PM,Tabling for Second Fall GBM,To advertise for our first fall general body meeting and other future events.,Turlington Plaza,null,Cultural,https://ufl.collegiatelink.net/events/details/718909,null
546,9/28/2015 11:00 AM to 2:00 PM,Tabling September/October,Tabling in Turlington ,Turlington Plaza,null,Social,https://ufl.collegiatelink.net/events/details/718930,null
547,9/28/2015 11:00 AM to 2:00 PM,Tabling-FAHM Month,"The Filipino Student Association will be tabling to advertise FAHM. FAHM is the Filipino American Heritage Month. A month full of events which expose others to Filipino Culture, as well as showing issues that Filipino Americans face today in society...",Turlington Plaza,null,Cultural,https://ufl.collegiatelink.net/events/details/741028,null
548,9/28/2015 4:00 PM to 9/29/2015 5:00 PM,Patricia Allesandrini - Guest Lecturer,"Composer Patricia Alessandrini will give a masterclass and lecture at UF. She is currently a lecturer at Goldsmiths, University of London.",MUB,null,Arts & Music,https://ufl.collegiatelink.net/events/details/738232,null
549,9/28/2015 5:30 PM to 7:30 PM,Paint your Stress Away,This is an event that will allow students and participants to destress and create something beautiful for their homes,Arts and Crafts Center,null,Cultural,https://ufl.collegiatelink.net/events/details/733750,null
550,9/28/2015 6:30 PM to 7:30 PM,Tanglewood Fitness Classes,To provide and promote healthy living and weight management instruction to all graduate community residents.,Tanglewood Village,null,Social,https://ufl.collegiatelink.net/events/details/673885,null
551,9/29/2015 9:00 AM to 12:00 PM,22 Hour Fitness,"Come join the Lovely Ladies of the Lambda Psi Chapter of Delta Sigma Theta Sorority, Inc. for the grand opening of 22 Hour Fitness. Stop by our table to receive your voucher for a free BOOT CAMP SESSION. ",Turlington Plaza,null,Athletics,https://ufl.collegiatelink.net/events/details/724518,null
552,9/29/2015 10:00 AM to 2:00 PM,HHM Tabling,Promote Hispanic Heritage Month at the University of Florida,Turlington Plaza,null,Cultural,https://ufl.collegiatelink.net/events/details/738274,null
553,9/29/2015 10:00 AM to 2:00 PM,Tabling for Intervarsity,Reaching out to students and providing them with community service opportunities and bible study groups.,Turlington,null,Spirituality,https://ufl.collegiatelink.net/events/details/712165,null
554,9/29/2015 10:00 AM to 2:00 PM,Tabling--College Dems,College Democrats will be tabling to engage in issue advocacy and to share information about our organization and ways to be involved both on campus and within the community.,Turlington Plaza,null,Social,https://ufl.collegiatelink.net/events/details/689031,null
555,9/29/2015 10:30 AM to 2:00 PM,Asian Kaleidoscope Month Tabling,"We will be tabling for Asian Kaleidoscope Month—a month-long celebration of the histories, cultures, and contributions of Asians and Asian Americans in the areas of the Arts and Sciences, Entertainment, Education, Politics, and Sports. Throughout th...",Turlington Plaza,null,Arts & Music,https://ufl.collegiatelink.net/events/details/699674,null
556,9/29/2015 10:30 AM to 11:30 AM,Tabling,We will be tabling to raise awareness for our organization and Hispanic Heritage Month. There will be an arts and crafts activity to help honor the countries we work with. ,Turlington Plaza,null,Cultural,https://ufl.collegiatelink.net/events/details/727105,null
557,9/29/2015 10:30 AM to 2:30 PM,Tabling for Second Fall GBM,To advertise for our first fall general body meeting and other future events.,Turlington Plaza,null,Cultural,https://ufl.collegiatelink.net/events/details/718910,null
558,9/29/2015 11:00 AM to 3:00 PM,Gators For Hillary Tabling,Gatos for Hillary will be tabling at Turlington. Come on out to get more information about our organization and how you can become involved with Hillary for America!,Turlington Plaza,null,Social,https://ufl.collegiatelink.net/events/details/718159,null
559,9/29/2015 11:00 AM to 2:00 PM,Tabling September/October,Tabling in Turlington ,Turlington Plaza,null,Social,https://ufl.collegiatelink.net/events/details/718931,null
560,9/29/2015 12:00 PM to 2:00 PM,Madness Tabling,"We will be tabling to promote Gator Madness. The first ""midnight madness"" event since 2008",Turlington Plaza,null,Athletics,https://ufl.collegiatelink.net/events/details/735977,null
561,9/29/2015 5:30 PM to 9:30 PM,Emergency Medical Responder Course,"This course is designed for: Individuals interested in the Emergency Medical Field including EMT and Paramedic; individuals interested in learning intermediate life saving skills such as lifeguards, pre-med students and Health Professions students. ...",MCKnight Brain Institute,null,Learning,https://ufl.collegiatelink.net/events/details/691723,null
562,9/29/2015 6:30 PM to 7:30 PM,Diamond Village Fitness Classes,To provide and promote healthy living and weight management instruction to all graduate community residents.,Diamond Village,null,Social,https://ufl.collegiatelink.net/events/details/673896,null
563,9/30/2015 10:00 AM to 2:00 PM,Dance Marathon Tabling,Dance Marathon is tabling to raise awareness for our cause.,Turlington Plaza,null,Fundraising,https://ufl.collegiatelink.net/events/details/687227,null
564,9/30/2015 10:00 AM to 2:00 PM,Golden Key Tabling,Golden Key will be tabling at the Reitz NW Walkway to advertise upcoming events and answer questions about our organization ,Reitz NW Walkway 06,null,Learning,https://ufl.collegiatelink.net/events/details/671221,null
565,9/30/2015 10:00 AM to 2:00 PM,HHM Tabling,To promote Hispanic Heritage Month at the University of Florida,Turlington Plaza,null,Cultural,https://ufl.collegiatelink.net/events/details/738284,null
566,9/30/2015 10:00 AM to 2:00 PM,Tabling--College Dems,College Democrats will be tabling to engage in issue advocacy and to share information about our organization and ways to be involved both on campus and within the community.,Turlington Plaza,null,Social,https://ufl.collegiatelink.net/events/details/689032,null
567,9/30/2015 10:30 AM to 2:00 PM,Asian Kaleidoscope Month Tabling,"We will be tabling for Asian Kaleidoscope Month—a month-long celebration of the histories, cultures, and contributions of Asians and Asian Americans in the areas of the Arts and Sciences, Entertainment, Education, Politics, and Sports. Throughout th...",Turlington Plaza,null,Arts & Music,https://ufl.collegiatelink.net/events/details/699675,null
568,9/30/2015 11:00 AM to 3:00 PM,Catholic Gators Tabling,Want to learn more about the Catholic Gator community? Stop by our table in Turlington and we would be happy to answer any questions you may have!,Turlington Plaza,null,Spirituality,https://ufl.collegiatelink.net/events/details/732570,null
569,9/30/2015 11:00 AM to 3:00 PM,Gators For Hillary Tabling,Gatos for Hillary will be tabling at Turlington. Come on out to get more information about our organization and how you can become involved with Hillary for America!,Turlington Plaza,null,Social,https://ufl.collegiatelink.net/events/details/718160,null
570,9/30/2015 11:00 AM to 12:30 PM,Madness Tabling,"We will be tabling to promote Gator Madness. The first ""midnight madness"" event since 2008",Turlington Plaza,null,Athletics,https://ufl.collegiatelink.net/events/details/735978,null
571,9/30/2015 11:00 AM to 2:00 PM,Tabling September/October,Tabling in Turlington ,Turlington Plaza,null,Social,https://ufl.collegiatelink.net/events/details/718932,null
572,9/30/2015 12:30 PM to 1:00 PM,Back to 1963,This event is to highlight the times and turbulance that was face during the time of 1963 and how it goes hand in hand with what is going on today.,Turlignton Plaza,null,Cultural,https://ufl.collegiatelink.net/events/details/729544,null
573,10/1/2015 10:00 AM to 2:00 PM,HHM Tabling,Promote Hispanic Heritage Month at the University of Florida,Turlington Plaza,null,Cultural,https://ufl.collegiatelink.net/events/details/738375,null
574,10/1/2015 10:00 AM to 2:00 PM,Tabling,We will be advertising our organization!,Turlington,null,Cultural,https://ufl.collegiatelink.net/events/details/744036,null
575,10/1/2015 10:00 AM to 2:00 PM,Tabling,Tabling for upcoming general body meeting.,Turlington Plaza,null,Cultural,https://ufl.collegiatelink.net/events/details/745231,null
576,10/1/2015 10:30 AM to 2:00 PM,Asian Kaleidoscope Month Tabling,"We will be tabling for Asian Kaleidoscope Month—a month-long celebration of the histories, cultures, and contributions of Asians and Asian Americans in the areas of the Arts and Sciences, Entertainment, Education, Politics, and Sports. Throughout th...",Turlington Plaza,null,Arts & Music,https://ufl.collegiatelink.net/events/details/699676,null
577,10/1/2015 11:00 AM to 2:00 PM,Florida Cicerones Recruitment Tabling in Turlington,The Florida Cicerones will be tabling in Turlington Plaza to inform students about our upcoming forums and application process!,Turlington Plaza,null,Service,https://ufl.collegiatelink.net/events/details/729561,null
578,10/1/2015 11:00 AM to 3:00 PM,Gators For Hillary Tabling,Gatos for Hillary will be tabling at Turlington. Come on out to get more information about our organization and how you can become involved with Hillary for America!,Turlington Plaza,null,Social,https://ufl.collegiatelink.net/events/details/718161,null
579,10/1/2015 11:00 AM to 2:00 PM,Tabling September/October,Tabling in Turlington ,Turlington Plaza,null,Social,https://ufl.collegiatelink.net/events/details/718933,null
580,10/1/2015 11:00 AM to 2:00 PM,Tabling-FAHM Month,"The Filipino Student Association will be tabling to advertise FAHM. FAHM is the Filipino American Heritage Month. A month full of events which expose others to Filipino Culture, as well as showing issues that Filipino Americans face today in society...",Turlington Plaza,null,Cultural,https://ufl.collegiatelink.net/events/details/741029,null
581,10/1/2015 12:00 PM to 2:00 PM,Madness Tabling,"We will be tabling to promote Gator Madness. The first ""midnight madness"" event since 2008",Turlington Plaza,null,Athletics,https://ufl.collegiatelink.net/events/details/735979,null
582,10/1/2015 6:30 PM to 7:30 PM,Corry Village Fitness Classes,To provide and promote healthy living and weight management instruction to all graduate community residents.,Corry Village,null,Social,https://ufl.collegiatelink.net/events/details/673906,null
583,10/2/2015 10:00 AM to 2:00 PM,HHM Tabling,Promote Hispanic Heritage Month at the University of Florida,Turlington Plaza,null,Cultural,https://ufl.collegiatelink.net/events/details/738376,null
584,10/2/2015 10:30 AM to 2:00 PM,Asian Kaleidoscope Month Tabling,"We will be tabling for Asian Kaleidoscope Month—a month-long celebration of the histories, cultures, and contributions of Asians and Asian Americans in the areas of the Arts and Sciences, Entertainment, Education, Politics, and Sports. Throughout th...",Turlington Plaza,null,Arts & Music,https://ufl.collegiatelink.net/events/details/699677,null
585,10/2/2015 11:00 AM to 2:00 PM,Tabling September/October,Tabling in Turlington ,Turlington Plaza,null,Social,https://ufl.collegiatelink.net/events/details/718934,null
586,10/2/2015 11:00 AM to 12:00 PM,Tabling-FAHM Month,"The Filipino Student Association will be tabling to advertise FAHM. FAHM is the Filipino American Heritage Month. A month full of events which expose others to Filipino Culture, as well as showing issues that Filipino Americans face today in society...",Turlington Plaza,null,Cultural,https://ufl.collegiatelink.net/events/details/741030,null
